Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
DRX086614	78126482	161433	75627684	1911546	0	0	0	0	56179	0	0	0	0	359413	9761	466	0.2066303203054759	78126482.0	76214936.0	97.55	1911546.0	2.45	DRX086614_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	78126482.0	0.0	20-100	54.0	1.2024190983724703	98.4605139650343	pass	pass	warn	pass	fail	pass	pass	warn	fail	fail	pass	2.6	79221991	30717409	79221991	7922199100	143727585	7686265653	2.9781307440253557	0.0028	0.1067	0.8905		
DRX086615	39653980	838179	37182655	1140739	0	0	0	0	12837	0	0	0	0	423089	54109	2372	2.113732341621194	39653980.0	38513241.0	97.12	1140739.0	2.88	DRX086615_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39653980.0	0.0	20-100	54.0	2.354009986304541	98.58175572792442	pass	pass	warn	pass	fail	warn	pass	warn	fail	fail	pass	2.6	40367119	15260598	40367119	4036711900	91612109	3904202043	3.282618633249502	0.0047	0.1164	0.8789		
DRX086617	31264210	589965	29486862	860966	0	0	0	0	13784	0	0	0	0	275850	35194	1589	1.887029929750344	31264210.0	30403244.0	97.25	860966.0	2.75	DRX086617_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31264210.0	0.0	20-100	54.0	3.950916413252585	98.1102513065259	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	31651604	12213522	31651604	3165160400	53158168	3078572830	2.735645561596183	0.0031	0.1188	0.8781		
DRX086619	36108329	284777	34551418	1092945	0	0	0	0	13380	0	0	0	0	149815	15297	697	0.788673992640313	36108329.0	35015384.0	96.97	1092945.0	3.03	DRX086619_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36108329.0	0.0	20-100	54.0	3.1265210532170573	98.09707117712372	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	36689048	13908077	36689048	3668904800	78147308	3555383656	3.094142535396394	0.0018	0.1181	0.88		
DRX086620	69963844	542126	67061972	2021336	0	0	0	0	39361	0	0	0	0	268193	29405	1451	0.774865943615105	69963844.0	67942508.0	97.11	2021336.0	2.89	DRX086620_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	69963844.0	0.0	20-100	54.0	1.4744972127989084	98.5373094708747	pass	pass	fail	pass	fail	warn	pass	warn	fail	fail	pass	2.6	71005370	23637695	71005370	7100537000	17087697	7009947924	1.2758059848149512	0.0012	0.1078	0.8911		
DRX093856	5416289	4249968	4754	337876	0	0	0	0	14133	0	0	0	0	624420	119604	65534	78.46641861244848	5416289.0	5078413.0	93.76	337876.0	6.24	DRX093856_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5416289.0	0.0	20-100	51.0	30.975584888140503	98.57149387708078	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	5431015	1707374	5431015	543101500	1176827	537256104	1.0762989975170387	0.227	0.2206	0.5524		
DRX093857	5291822	3869983	7500	356921	0	0	0	0	9629	0	0	0	0	854224	130009	63556	73.13139028485841	5291822.0	4934901.0	93.26	356921.0	6.74	DRX093857_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5291822.0	0.0	20-100	51.0	33.104561217900105	98.66600463885597	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	5305210	1654125	5305210	530521000	1168378	525453506	0.9551919716655892	0.2499	0.2436	0.5065		
DRX093858	5903704	4374440	6588	455139	0	0	0	0	27322	0	0	0	0	824808	151544	63863	74.0965332950297	5903704.0	5448565.0	92.29	455139.0	7.71	DRX093858_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5903704.0	0.0	20-100	51.0	34.68980098377352	98.28004689937028	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5920695	1878507	5920695	592069500	1389812	583897886	1.3801781716504566	0.2496	0.2437	0.5067		
DRX093859	5573887	4372785	10804	482841	0	0	0	0	16125	0	0	0	0	504322	123757	63253	78.4512674907116	5573887.0	5091046.0	91.34	482841.0	8.66	DRX093859_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5573887.0	0.0	20-100	52.0	37.026912830165074	98.52392056028404	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5588794	1749594	5588794	558879400	1245635	552642421	1.1159794045012217	0.2312	0.2291	0.5397		
DRX093860	5007321	3804457	9490	459310	0	0	0	0	48985	0	0	0	0	537118	103527	44434	75.9778931688222	5007321.0	4548011.0	90.83	459310.0	9.17	DRX093860_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5007321.0	0.0	20-100	52.0	35.6873980243474	97.58181191099992	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5022256	1696910	5022256	502225600	2940062	489442587	2.545273080464238	0.2263	0.2129	0.5608		
DRX093861	5258546	3947628	8859	372287	0	0	0	0	16464	0	0	0	0	718285	142021	53002	75.07071346337942	5258546.0	4886259.0	92.92	372287.0	7.08	DRX093861_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5258546.0	0.0	20-100	51.0	32.437880325431685	98.63702323798252	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	5271377	1686007	5271377	527137700	2843128	519480038	1.452687220056543	0.2339	0.2274	0.5387		
DRX093862	5543032	4188122	8604	398219	0	0	0	0	39193	0	0	0	0	730505	135509	42880	75.55651852632278	5543032.0	5144813.0	92.82	398219.0	7.18	DRX093862_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5543032.0	0.0	20-100	52.0	36.1956103692414	97.91383524396036	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5558030	1804348	5558030	555803000	3018609	544306249	2.068493872829042	0.2505	0.2418	0.5077		
DRX093863	5488736	3942966	61750	503104	0	0	0	0	14061	0	0	0	0	756290	159521	51044	71.83741393282533	5488736.0	4985632.0	90.83	503104.0	9.17	DRX093863_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5488736.0	0.0	20-100	51.0	36.401679525058064	98.54076822058848	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5501777	1733242	5501777	550177700	3019969	542384952	1.4164056449398077	0.2536	0.2488	0.4977		
DRX093864	5005525	3711199	15747	415008	0	0	0	0	23875	0	0	0	0	688418	106879	44399	74.1420530314003	5005525.0	4590517.0	91.71	415008.0	8.29	DRX093864_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5005525.0	0.0	20-100	52.0	35.97600730130344	98.34021126655044	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	5019373	1619136	5019373	501937300	2869453	492986818	1.7831872626322052	0.2435	0.2376	0.5188		
DRX093865	5192784	4086715	6355	474461	0	0	0	0	19924	0	0	0	0	403145	107153	95031	78.69988430098383	5192784.0	4718323.0	90.86	474461.0	9.14	DRX093865_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5192784.0	0.0	20-100	52.0	32.29198517283417	98.48494834370156	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5209510	1649156	5209510	520951000	3305497	512098740	1.6992500254342535	0.2119	0.1986	0.5895		
DRX093866	5617501	4139404	12522	405171	0	0	0	0	12978	0	0	0	0	825317	151435	70674	73.68764153313012	5617501.0	5212330.0	92.79	405171.0	7.21	DRX093866_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5617501.0	0.0	20-100	51.0	30.98598335046164	98.5333093843686	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	5632372	1818282	5632372	563237200	3328164	555123505	1.440546718150009	0.2282	0.222	0.5499		
DRX093867	5765793	4160851	14399	423366	0	0	0	0	33772	0	0	0	0	931035	148605	53765	72.1644186671287	5765793.0	5342427.0	92.66	423366.0	7.34	DRX093867_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5765793.0	0.0	20-100	51.0	34.48292309154199	98.12386015245433	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	5781949	1846810	5781949	578194900	3320119	567385655	1.869481207807264	0.2581	0.2521	0.4898		
DRX093868	5391673	4164617	5573	410639	0	0	0	0	25024	0	0	0	0	584510	146700	54610	77.24164651676762	5391673.0	4981034.0	92.38	410639.0	7.62	DRX093868_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5391673.0	0.0	20-100	51.0	37.43503838065188	98.19170487527713	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5406519	1731157	5406519	540651900	2991592	530936791	1.796924971501996	0.2424	0.2369	0.5207		
DRX093869	4957794	3863948	7211	383430	0	0	0	0	21368	0	0	0	0	528927	103687	49223	77.9368404576713	4957794.0	4574364.0	92.27	383430.0	7.73	DRX093869_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4957794.0	0.0	20-100	52.0	35.775050457632105	98.26340384453246	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4972869	1587176	4972869	497286900	2816402	488570975	1.752695476192918	0.2356	0.2241	0.5403		
DRX093870	5427435	2663167	1322002	993661	0	0	0	0	33040	0	0	0	0	276606	73737	65222	49.06861160013892	5427435.0	4433774.0	81.69	993661.0	18.31	DRX093870_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5427435.0	0.0	20-100	52.0	27.647938317288368	98.04258254589875	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	5445150	1744312	5445150	544515000	3423353	532789785	2.1533318641359744	0.2954	0.1533	0.5512		
ERX1521038	29101301	22144502	231463	1004024	0	0	0	0	0	0	0	0	0	4853737	847462	20113	76.09454298967596	29101301.0	28097277.0	96.55	1004024.0	3.45	ERX1521038_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29101301.0	0.0	20-51	52.0	15.396403711283918	50.287433403750576	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	29206715	9518173	29206715	1489542465	6877395	1464085631	1.7090371438319485			0.537	0.4095	0.0535
ERX1521039	30271516	15933802	1112810	8024674	0	0	0	0	0	0	0	0	0	4493550	686293	20387	52.63628686452307	30271516.0	22246842.0	73.49	8024674.0	26.51	ERX1521039_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30271516.0	0.0	20-51	51.0	30.285730676971127	49.35438677732559	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	30562907	10152256	30562907	1558708257	33323701	1496839535	3.969230401016602			0.5302	0.4073	0.0625
ERX1521040	17471984	13178103	145482	712535	0	0	0	0	0	0	0	0	0	2926776	497179	11909	75.42419338296096	17471984.0	16759449.0	95.92	712535.0	4.08	ERX1521040_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17471984.0	0.0	20-51	52.0	18.73320469643456	50.2598494824629	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	17560331	5792836	17560331	895576881	4143485	878686756	1.8859491974759897			0.5363	0.4102	0.0535
ERX1521041	34350014	17801624	190325	10066143	0	0	0	0	0	0	0	0	0	5556899	711949	23074	51.82421177470262	34350014.0	24283871.0	70.7	10066143.0	29.3	ERX1521041_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34350014.0	0.0	20-51	52.0	27.973759982380702	48.84285019505378	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	36254371	13700558	36254371	1848972921	40902140	1691650520	8.508637374468071			0.5557	0.3839	0.0604
ERX1521042	27882651	21335685	146645	1042358	0	0	0	0	0	0	0	0	0	4536220	805559	16184	76.51957125597562	27882651.0	26840293.0	96.26	1042358.0	3.74	ERX1521042_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27882651.0	0.0	20-51	52.0	15.917717636445484	50.21017241151137	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	28102584	9307012	28102584	1433231784	6845005	1401322784	2.226367036805821			0.5443	0.4078	0.0478
ERX1521043	33864739	21680826	226545	5571275	0	0	0	0	0	0	0	0	0	5641052	722199	22842	64.02183108512958	33864739.0	28293464.0	83.55	5571275.0	16.45	ERX1521043_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33864739.0	0.0	20-51	52.0	28.374183624565035	48.86700242987256	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	34912236	12274682	34912236	1780524036	41085471	1664278303	6.528737082434982			0.5464	0.4007	0.0529
ERX1521044	30910160	24335041	189162	796905	0	0	0	0	0	0	0	0	0	4629459	940879	18714	78.72829192731452	30910160.0	30113255.0	97.42	796905.0	2.58	ERX1521044_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30910160.0	0.0	20-51	52.0	13.61317395536472	50.30687922676557	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	30992830	9932156	30992830	1580634330	7417567	1555536918	1.5878063334231136			0.544	0.4121	0.0439
ERX1521045	39397129	14341519	14538136	5749539	0	0	0	0	0	0	0	0	0	4317333	437156	13446	36.4024469904901	39397129.0	33647590.0	85.41	5749539.0	14.59	ERX1521045_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39397129.0	0.0	20-51	53.0	20.7123641193129	49.14593378111385	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	40168259	13905771	40168259	2048581209	43865612	1943012877	5.153241254786888			0.4432	0.5245	0.0323
ERX2017647	24533977	16658824	3262648	152819	0	0	0	0	0	0	0	0	0	3666982	777767	14937	67.90103373782408	24533977.0	24381158.0	99.38	152819.0	0.62	ERX2017647_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24533977.0	0.0	20-51	52.0	9.461761951178516	50.55732109800217	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	24548594	7042544	24548594	1251361102	1218962	1240380071	0.877526957042972			0.5697	0.0179	0.4124
ERX2017648	25999128	19238894	1383525	251119	0	0	0	0	0	0	0	0	0	4302748	806606	16236	73.99822794056786	25999128.0	25748009.0	99.03	251119.0	0.97	ERX2017648_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25999128.0	0.0	20-51	52.0	10.29871286319288	50.55313974376372	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	26020155	7507513	26020155	1326401193	1256539	1314344174	0.9090024242763178			0.5367	0.0176	0.4457
ERX2017649	28245456	20376803	1656019	355790	0	0	0	0	0	0	0	0	0	4816959	1022591	17294	72.1418800956869	28245456.0	27889666.0	98.74	355790.0	1.26	ERX2017649_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28245456.0	0.0	20-51	52.0	10.284966102503306	50.57394885039208	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	28274861	8206699	28274861	1440949379	811110	1428512527	0.8631012429202066			0.5412	0.0208	0.438
ERX2017650	20981402	14957205	1130257	268357	0	0	0	0	0	0	0	0	0	3862033	751827	11723	71.28791965379625	20981402.0	20713045.0	98.72	268357.0	1.28	ERX2017650_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20981402.0	0.0	20-51	52.0	11.112169692372074	50.503523072481045	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	20995778	7478646	20995778	1069842268	586806	1059659343	0.951815543709664			0.5486	0.0207	0.4306
ERX2017651	25899229	19627776	805053	127926	0	0	0	0	0	0	0	0	0	3948869	1369683	19922	75.78517491775527	25899229.0	25771303.0	99.51	127926.0	0.49	ERX2017651_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25899229.0	0.0	20-51	51.0	9.8519594373581	50.55742002976228	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	25950670	7540890	25950670	1322925042	1237996	1309404322	1.022032206719691			0.5438	0.0274	0.4288
ERX2017652	26598540	20407470	323399	134690	0	0	0	0	0	0	0	0	0	4199614	1513287	20080	76.72402319826577	26598540.0	26463850.0	99.49	134690.0	0.51	ERX2017652_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26598540.0	0.0	20-51	51.0	9.666094543810477	50.4944778923956	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	26602642	9317304	26602642	1356243621	1248303	1343086142	0.9701412634330834			0.5419	0.03	0.4281
ERX2017653	43046519	26471489	167771	3896363	0	0	0	0	0	0	0	0	0	10863817	1627130	19949	61.4950746656193	43046519.0	39150156.0	90.95	3896363.0	9.05	ERX2017653_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43046519.0	0.0	20-51	50.0	7.845461576747405	50.491008343787335	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	43069307	15842336	43069307	2195151932	1313309	2173507628	0.986004826567057			0.4467	0.0352	0.5181
ERX2017654	32429426	17019436	6203929	2792941	0	0	0	0	0	0	0	0	0	5207711	1190337	15072	52.48145927713923	32429426.0	29636485.0	91.39	2792941.0	8.61	ERX2017654_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32429426.0	0.0	20-51	51.0	7.636858985571384	50.5682919272145	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	32452035	9501779	32452035	1653754360	866880	1639933793	0.8357085752445123			0.5561	0.0279	0.416
ERX2339158	14165044	1158113	5493	948562	0	0	0	0	0	0	0	0	0	11872995	179195	686	8.175851765797551	14165044.0	13216482.0	93.3	948562.0	6.7	ERX2339158_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14165044.0	0.0	20-51	54.0	9.13265315757534	42.95948385335054	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	14167740	3017449	14167740	613677858	568186	608572392	0.8319456101347558			0.2085	0.7774	0.0141
ERX2339159	15586367	6414870	570	1467141	0	0	0	0	0	0	0	0	0	7351136	345324	7326	41.15692900083772	15586367.0	14119226.0	90.59	1467141.0	9.41	ERX2339159_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15586367.0	0.0	20-75	51.0	14.529956957127308	73.18098758998809	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	15587805	5160193	15587805	1169085375	3030186	1151613765	1.49446827183173			0.3064	0.6751	0.0185
ERX2339160	23661180	6796250	435450	8717997	0	0	0	0	0	0	0	0	0	6298136	1405347	8000	28.723208225456208	23661180.0	14943183.0	63.15	8717997.0	36.85	ERX2339160_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23661180.0	0.0	20-75	38.0	19.399349428790487	73.09365526148738	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	23663141	12723719	23663141	1774735575	19176648	1741554021	1.869661850892914			0.4813	0.4519	0.0667
ERX2339161	25824682	12831103	99869	4137975	0	0	0	0	0	0	0	0	0	6563433	2177481	14821	49.685424974448864	25824682.0	21686707.0	83.98	4137975.0	16.02	ERX2339161_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25824682.0	0.0	20-75	45.0	21.221934780293683	73.40097469544833	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	25826512	9208427	25826512	1936988400	13920759	1912097532	1.2850292753431047			0.4471	0.4947	0.0583
ERX2339162	28457549	19916006	23914	4264090	0	0	0	0	0	0	0	0	0	2701071	1535311	17157	69.9849660278192	28457549.0	24193459.0	85.02	4264090.0	14.98	ERX2339162_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28457549.0	0.0	20-75	47.0	23.38268917568672	73.5589258934422	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	28459133	11171165	28459133	2134434975	10547585	2110395644	1.1262620450641745			0.5186	0.4509	0.0305
ERX2339163	24426258	10075183	30169	1242565	0	0	0	0	0	0	0	0	0	11585431	1483476	9434	41.24734537725754	24426258.0	23183693.0	94.91	1242565.0	5.09	ERX2339163_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24426258.0	0.0	20-51	49.0	25.079696507245234	46.09613646101666	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	24432738	6534104	24432738	1135490211	805014	1126075242	0.8291545720775922			0.3684	0.5524	0.0792
ERX2339164	23050562	17221318	337	1558311	0	0	0	0	0	0	0	0	0	3397622	857740	15234	74.71105476734147	23050562.0	21492251.0	93.24	1558311.0	6.76	ERX2339164_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23050562.0	0.0	20-75	51.0	17.26353827496869	73.24156834006911	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	23052644	7768654	23052644	1728948300	4527570	1704204177	1.4311661603762242			0.5085	0.4698	0.0217
ERX2339165	13466028	1564176	8218	837871	0	0	0	0	0	0	0	0	0	10889600	165244	919	11.615719200940324	13466028.0	12628157.0	93.78	837871.0	6.22	ERX2339165_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13466028.0	0.0	20-51	54.0	10.892757888726196	42.87832796723726	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	13469177	2911155	13469177	582163465	512347	577458282	0.8082236833601366			0.2538	0.7316	0.0146
ERX2339166	21881433	9998309	1507	1665549	0	0	0	0	0	0	0	0	0	9763360	442608	10100	45.69311799643104	21881433.0	20215884.0	92.39	1665549.0	7.61	ERX2339166_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21881433.0	0.0	20-75	52.0	13.73222444022468	73.26279983582428	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	21884526	6816093	21884526	1641339450	4796328	1618809032	1.3726848519969468			0.3529	0.6289	0.0182
ERX2339167	25490395	10627033	181008	8298593	0	0	0	0	0	0	0	0	0	4909682	1465360	8719	41.69034257805734	25490395.0	17191802.0	67.44	8298593.0	32.56	ERX2339167_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25490395.0	0.0	20-75	40.0	21.432283237647923	73.25190009805654	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	25491837	12819580	25491837	1911887775	16841762	1880656916	1.633509006562898			0.4764	0.4675	0.0561
ERX2339168	29126997	15116010	96932	6032778	0	0	0	0	0	0	0	0	0	5644408	2221030	15839	51.89690512894275	29126997.0	23094219.0	79.29	6032778.0	20.71	ERX2339168_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29126997.0	0.0	20-75	44.0	19.63050153005257	73.44727477398374	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	29128432	11532170	29128432	2184632400	14226542	2157004340	1.264654868251519			0.4749	0.4803	0.0448
ERX2339169	28213896	19247054	20423	4750504	0	0	0	0	0	0	0	0	0	2718881	1460672	16362	68.21834885901615	28213896.0	23463392.0	83.16	4750504.0	16.84	ERX2339169_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28213896.0	0.0	20-75	47.0	23.121512666116693	73.51924526835997	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	28215633	11218309	28215633	2116172475	11481762	2091223101	1.1789858480226192			0.5231	0.4464	0.0305
ERX2339170	22276849	9311256	32500	1203494	0	0	0	0	0	0	0	0	0	10367002	1353578	9019	41.79790418294796	22276849.0	21073355.0	94.6	1203494.0	5.4	ERX2339170_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22276849.0	0.0	20-51	50.0	27.238961037051183	45.46498227823872	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	22284488	5764285	22284488	1021427320	820344	1012957185	0.8292450019840863			0.3685	0.5559	0.0755
ERX2339171	21803655	16049288	848	1990758	0	0	0	0	0	0	0	0	0	3024809	724487	13465	73.60824595692786	21803655.0	19812897.0	90.87	1990758.0	9.13	ERX2339171_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21803655.0	0.0	20-75	51.0	17.841599435576004	72.95355599783615	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	21806590	7770005	21806590	1635494250	5060346	1605491699	1.8344638631410657			0.536	0.4439	0.0201
