,cond1,cond2,n_dima,n_deg,exp_var_dimas,exp_var_all
265,ros_tale:7_103_750pq,ros_tale:18_24_250pq,0,843,0.0,
266,DDB3:PD-006_del-lsrB_Fed-batch_15h,DDB3:PD-006_del-rpoS_Fed-batch_6h,20,347,0.2583902497210818,0.7618666017010298
267,ros_tale:14_27_250pq,ros_tale:ALE4_250pq,0,1164,0.0,
268,misc2:dellon_glc,misc2:wt_glc,0,595,0.0,0.8269990829635923
269,cck_pgi:gmos_delpgi,cck_pgi:pgi_ale8,24,290,0.31274527729642043,0.7983297458966423
270,ica:leu_glcr,ica:thm_gal,27,377,0.3215489118559721,0.8778982554215393
271,ros_tale:17_104_250pq,ros_tale:29_119_750pq,0,663,0.0,
272,ros_tale:0_0_0pq,ros_tale:3_4_0pq,62,1334,0.5788048455826694,0.7552940703572668
273,pcoli:osTDC_L360V,pcoli:RFCnopause,28,477,0.46014933829837124,0.7819780349627585
274,hot_tale:hot_ale3_mid_44c,hot_tale:hot_ale4_44c,11,163,0.11622954437736621,0.768752492388489
275,hot_tale:hot_ale3_44c,hot_tale:hot_ale9_30c,27,547,0.3672702407473505,0.8175118532646528
276,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,eep:BOP27_nuoB-cyoB_A12_F63_I1_R1,53,1365,0.45196498512349104,0.794686517733676
277,tcs:wt_CuSO4,tcs:wt_zncl2,24,333,0.2579821950765496,0.9054004606308547
278,ros_tale:3_76_750pq,ros_tale:18_36_250pq,0,1146,0.0,
279,DDB2:PD-004_del-basS_Batch_6h,DDB2:PD-005_del-qseF_Batch_6h,1,25,0.007837611061926153,0.7023608380573075
280,tcs:del_btsR_lb,tcs:del_cpxR_lb,43,818,0.4104007095290362,0.925462785583882
281,tcs:del_kdpE_115-kcl,tcs:wt_115-kcl,0,17,0.0,0.8481962689153475
282,ros_tale:1_1_250pq,ros_tale:1_2_750pq,11,253,0.15780135765267012,0.8283882757608596
283,ros_tale:1_1_250pq,ros_tale:2_1_0pq,32,536,0.2747806751838997,0.8089960017303716
284,ytf2:ybcM_glc,ytf2:yciT_glc,0,124,0.0,0.70158252827248
285,DDB2:PD-004_del-basS_Fed-batch_6h,DDB2:PD-005_del-phoB_Batch_6h,37,549,0.36438078344547775,0.711288943850094
286,ros_tale:14_27_250pq,ros_tale:29_119_750pq,0,528,0.0,
287,pcoli:atASMT_325G,pcoli:hsASMT,2,38,0.13619800046190744,0.7676138226632921
288,pcoli:cvPhhB,pcoli:rnCOMT_sol,21,348,0.3535329488526382,0.7618063851314771
289,ica:met_glc,ica:ura_pyr,15,177,0.1350557454744793,0.8291293709154673
290,hot_tale:42c_ale3_30c,hot_tale:hot_ale3_30c,3,129,0.09851945544929164,0.8525049328515156
291,ros_tale:14_27_0pq,ros_tale:17_104_750pq,0,508,0.0,
292,acid_tale:low_Mg_ale_pH7,acid_tale:gmos_pH7,5,92,0.1396943649078053,0.807499508486252
293,ros_tale:25_111_750pq,ros_tale:ALE4_250pq,0,1125,0.0,
294,DDB3:PD-009_del-arcA_Fed-batch_6h,DDB3:PD-006_del-lsrR_Fed-batch_15h,14,149,0.15877883988625585,0.7757838494967968
295,eep:BOP27_ndh-cydB-appC_A9_F46_I1_R1,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,40,807,0.34498723397506514,0.7428511993671149
296,ros_tale:0_0_250pq,ros_tale:1_0_0pq,37,922,0.6210879359903341,0.8186693129935312
297,pcoli:BRCA,pcoli:BRCActrl,2,190,0.07038412538572647,0.7719137137799649
298,hot_tale:hot_ale3_mid_37c,hot_tale:hot_ale3_30c,7,168,0.1490659782948055,0.8534209550683619
299,tcs:del_phoB_m9p,tcs:del_zraR_zncl2,74,1375,0.5382897541644985,0.7873990578628229
300,tcs:del_btsR_01xlb,tcs:wt_m9p,78,1582,0.6357648336211315,0.8097014809073627
301,pcoli:cobPNMT,pcoli:rnCOMT_sol,19,264,0.3614187488606747,0.756418568610286
302,pcoli:msCOMT,pcoli:RFCpluspause,28,733,0.4351256827805259,0.7915851994939881
303,minicoli:W3110_cyt,minicoli:W3110_ph5,26,371,0.5143049370179111,0.8352002206792801
304,ros_tale:14_27_250pq,ros_tale:ALE4_0pq,0,889,0.0,
305,pdhr_ale:pdhR-13_51,pdhr_ale:pdhR-16_49,9,175,0.14009591476925498,0.8402635970538465
306,pcoli:BRCA,pcoli:rnTDC,0,5,0.0,0.7483691352897247
307,DDB2:PD-005_BW25113_Fed-batch_15h,DDB2:PD-004_del-qseB_Batch_6h,41,493,0.44539789130767893,0.7451770874785921
308,pcoli:hsASMT,pcoli:RFCnopause,31,472,0.44494174653263296,0.7731815249798827
309,pcoli:hsAANAT,pcoli:hsTPH_N174trunc,17,299,0.3432464105994717,0.7753292927088393
310,cra_crp:wt_ac,cra_crp:delcra_ac,15,285,0.1920199618102263,0.7570620779606894
311,tcs:wt_01xlb,tcs:wt_LiCl,75,1297,0.7037247617887636,0.8577155976947437
312,minicoli:minE_N_starve,minicoli:minE_ph5,7,123,0.032701533175411024,0.90988442828104
313,DDB3:PD-009_del-baeR_Fed-batch_18h,DDB3:PD-006_del-lsrB_Fed-batch_15h,12,120,0.1421979211069282,0.7809536016782398
314,tcs:del_baeR_etoh,tcs:del_rcsB_lb,40,905,0.35039365067791695,0.9011160406631836
315,hot_tale:hot_ale3_30c,hot_tale:hot_ale8_30c,5,173,0.12751445256365868,0.8565859606201311
316,ros_tale:18_36_250pq,ros_tale:19_91_750pq,0,1055,0.0,
317,pcoli:hsTPH_N158trunc,pcoli:ssDDC,0,108,0.0,0.7699012098056361
318,ros_tale:1_0_0pq,ros_tale:1_2_750pq,47,999,0.46133787804071336,0.8257332908568928
319,pcoli:hsAANAT,pcoli:rnTDC,28,503,0.4398267285746047,0.7788178157305612
320,hot_tale:hot_ale9_30c,hot_tale:hot_ale10_37c,3,106,0.041181491991162944,0.8652070945901094
321,ros_tale:13_87_250pq,ros_tale:17_104_0pq,0,482,0.0,
322,tcs:del_btsR_lb,tcs:del_zraR_lb,33,532,0.3226880948725842,0.9208715705015583
323,pcoli:bpTDC,pcoli:ggTPH,0,93,0.0,0.770706467920537
324,oxyR:glu_ale4_h2o2,oxyR:oxyR_ale18,24,357,0.5132533865209863,0.8670580949785661
325,ros_tale:16_32_250pq,ros_tale:16_32_750pq,0,368,0.0,
326,pcoli:RFC,pcoli:RFCnopause,25,602,0.3912802256502761,0.7692706567481749
327,ros_tale:17_104_250pq,ros_tale:ALE4_0pq,0,934,0.0,
328,ytf3:wt_glc2,ytf3:wt_pH55_lactate,0,61,0.0,0.6764532254825767
329,ros_tale:11_83_0pq,ros_tale:17_104_0pq,0,661,0.0,
330,ica:bw_delpurR_cytd,ica:ade_glc,0,103,0.0,0.8317285766968918
331,DDB2:PD-004_del-kdpE_Fed-batch_6h,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,34,505,0.35482882315254116,0.7164409610278357
332,ros_tale:1_2_750pq,ros_tale:3_0_250pq,24,387,0.3923042570722386,0.8504882890305474
333,ros_tale:1_3_250pq,ros_tale:1_4_250pq,13,228,0.1607419441226533,0.8233295769738311
334,ros_tale:1_1_750pq,ros_tale:1_4_250pq,21,396,0.29315991878902314,0.8164780893175327
335,ros_tale:1_4_750pq,ros_tale:2_2_750pq,29,578,0.3222911560167089,0.7970486074254637
336,ros_tale:1_0_250pq,ros_tale:3_0_250pq,50,925,0.5274122141711428,0.8645469418160753
337,pcoli:ckDDC,pcoli:osTDC_K374H,0,155,0.0,0.7700412799118973
338,ica:thm_gal,ica:tyr_glcn,28,370,0.49646343831781325,0.8808184133267097
339,pcoli:CC1,pcoli:ckDDC,0,99,0.0,0.7795379492619164
340,ros_tale:1_112_0pq,ros_tale:7_103_0pq,0,646,0.0,
341,DDB2:PD-003_BW25113_Batch_9h,DDB2:PD-003_del-qseF_Fed-batch_21h,44,562,0.34614904121056056,0.759076218519302
342,pcoli:BRCActrl,pcoli:osTDC_K374Q,11,252,0.19593318777036872,0.7910671887777316
343,misc2:salc_glc,misc2:wt_glc,0,386,0.0,0.7660824682160235
344,ica:no3_anaero,ica:ade_glc,32,552,0.6181936288767264,0.8243718193301474
345,eep:BOP27_ndh-cydB,eep:BOP27_nuoB-cydB,1,45,0.005486982326362355,0.6573719516418163
346,ros_tale:0_0_0pq,ros_tale:2_1_750pq,39,871,0.47874634501151125,0.8037103008131181
347,misc2:delyheO_pyr,misc2:wt_glc,0,217,0.0,0.68824679953771
348,pcoli:MBP,pcoli:RFC,15,192,0.21575797005526043,0.7703112069989929
349,ros_tale:0_0_250pq,ros_tale:2_0_750pq,31,585,0.24172111350081482,0.8033271879836394
350,ros_tale:3_76_250pq,ros_tale:21_97_250pq,0,520,0.0,
351,pcoli:bpTDC,pcoli:sgAANAT_D63G,3,71,0.1743484157904398,0.7727119926683121
352,pcoli:ggTPH,pcoli:hsTPH_Ntermtrunc,12,194,0.291774867575601,0.7634160055114863
353,minicoli:W3110_Fe_starve,minicoli:W3110_LB,72,1231,0.6727285026403456,0.8701193522712849
354,pal:lyx_ale2,pal:tartr_ale28,8,133,0.3448777757193042,0.8284098304435799
355,eep:BOP27_ndh-cydB-appC,eep:BOP27_ndh-cyoB_A5_F59_I1_R1,59,1265,0.6030521654659358,0.7257335368875406
356,pcoli:btAANAT,pcoli:hsTPH_E2K_N91I_P99C,0,46,0.0,0.763116171746889
357,eep:BOP27_nuoB-cyoB_A10_F64_I1_R1,eep:BOP27_ndh-cydB,44,847,0.5852387411315959,0.7846037104121286
358,hot_tale:42c_ale3_37c,hot_tale:hot_ale9_30c,4,123,0.061424055704612734,0.8575058844405827
359,pcoli:ggAANAT,pcoli:ggTPH,0,29,0.0,0.7729278865811293
360,DDB3:PD-006_del-lsrB_Fed-batch_6h,DDB3:PD-009_del-luxS_Fed-batch_6h,1,20,0.00750653648353905,0.7782098404058134
361,oxyR:wt_glc,oxyR:wt_h2o2,1,25,0.019078534731131858,0.8680517447431724
362,hot_tale:hot_ale8_30c,hot_tale:hot_ale8_44c,24,412,0.3432778142834876,0.8172628263653046
363,ros_tale:1_1_0pq,ros_tale:2_1_250pq,26,485,0.22314022702192782,0.8208022468050075
364,eep:BOP27_ndh-cydB-appC_A10_F48_I1_R1,eep:BOP27_nuoB-cydB,43,866,0.5443089978414772,0.7623870900571882
365,ros_tale:1_4_0pq,ros_tale:3_1_0pq,55,980,0.5800103647696626,0.811688776193947
366,ytf:delyafC,ytf:delyddM,30,490,0.5457149813128646,0.7805158193603379
367,hot_tale:hot_ale3_30c,hot_tale:hot_ale4_44c,35,482,0.4385554048755017,0.8126255608640818
368,acid_tale:acid_ale2_pH5,acid_tale:gmos_pH5,3,118,0.1351126758124671,0.7788766344812525
369,hot_tale:hot_ale3_mid_30c,hot_tale:hot_ale9_30c,6,314,0.17909439198588195,0.85846388166093
370,efeU:menFentC_ale29,efeU:menFentCubiC_ale36,34,687,0.5357641167127842,0.7673153454402021
371,pdhr_ale:pdhR-15_51,pdhr_ale:wt_glc,0,644,0.0,0.8446808140609184
372,ros_tale:1_112_250pq,ros_tale:3_76_0pq,0,924,0.0,
373,pcoli:ggTPH,pcoli:hsTPH_E2K,0,42,0.0,0.7649277581903122
374,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,eep:BOP27_nuoB-cydB,34,638,0.5498052361739579,0.7851827058912433
375,pal:lyx_ale2,pal:arab_ale14,19,237,0.544348676109121,0.8373510044212571
376,ros_tale:14_27_750pq,ros_tale:17_104_750pq,0,1201,0.0,
377,minicoli:minE_ph5,minicoli:minE_sorb,7,233,0.5241117543724632,0.9084828336571246
378,hot_tale:42c_ale3_30c,hot_tale:hot_ale9_mid_44c,26,489,0.3337917855196283,0.7952656552627227
379,ros_tale:2_mid_250pq,ros_tale:2_0_0pq,38,782,0.43671810124437327,0.7804081140226183
380,abx_media:m9_mero,abx_media:camhb_mero,44,1094,0.4731067086419386,0.7953929367207214
381,pcoli:btAANAT,pcoli:hsTPH_N174trunc,0,1,0.0,0.7671858825361
382,pal:lyx_ale2,pal:arab_ale16,22,298,0.5050534433923606,0.8213156810542633
383,pcoli:CC1,pcoli:hsASMT,9,197,0.14691685054246828,0.7668951445687046
384,pcoli:CC1,pcoli:ocAANAT,4,139,0.043063777079558996,0.7749679617303477
385,pcoli:BRCActrl,pcoli:ggTPH,0,221,0.0,0.7939921516155839
386,eep:BOP27_ndh-cydB-appC_A12_F46_I1_R1,eep:BOP27_nuoB-cyoB_A11_F64_I1_R1,49,808,0.6015871326588702,0.8310212802575356
387,ros_tale:29_119_750pq,ros_tale:ALE4_250pq,0,1145,0.0,
388,pcoli:hsTPH_E2K,pcoli:osTDC_K374Q,0,15,0.0,0.7608613494430538
389,quinone:menFubiC_ale3,quinone:menFubiC_ale4,19,405,0.36336437098509566,0.7318777515601649
390,cra_crp:wt_fru,cra_crp:delcra_glc,15,279,0.32043681099335874,0.6107865619916867
391,tcs:wt_LiAcet,tcs:wt_LiCl,1,2,0.0072687071974816275,0.8564954745596738
392,DDB2:PD-005_BW25113_Fed-batch_6h,DDB2:PD-005_del-phoB_Fed-batch_15h,6,89,0.07407485691001614,0.76069727141447
393,ica:cytd_rib,ica:ade_glc,55,1281,0.4844925383424866,0.8587446692089926
394,ros_tale:1_1_0pq,ros_tale:2_1_0pq,30,447,0.2589427631869925,0.8110036249874297
395,tcs:del_zraR_lb,tcs:wt_01-kcl,74,1399,0.6492455209990518,0.8895602039232235
396,pcoli:hsTPH,pcoli:hsTPH_N174trunc,0,39,0.0,0.7646216629079362
397,ros_tale:1_3_0pq,ros_tale:2_3_250pq,38,1037,0.43757446487377105,0.7863867676946683
398,svns_pgi:BmePgi24_26,svns_pgi:BmePgi24_41,0,20,0.0,0.7405603810726423
399,hot_tale:hot_ale3_37c,hot_tale:hot_ale9_37c,1,34,0.01749720609964378,0.8602963045785132
400,cra_crp:wt_ac,cra_crp:delcra_glc,30,475,0.4736863414443312,0.6942025310226597
401,DDB2:PD-003_del-phoB_Batch_9h,DDB2:PD-005_del-qseF_Fed-batch_15h,39,529,0.45788469883066607,0.7323518224809054
402,minicoli:minE_glc,minicoli:minE_urid,1,109,0.006446869935269328,0.903677367573352
403,oxyR:oxyR_ale18,oxyR:oxyR_ale19_h2o2,0,15,0.0,0.8836798373938184
404,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-003_del-phoB_Batch_9h,5,27,0.16753396085097016,0.6583785438790942
405,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-005_del-qseF_Fed-batch_6h,35,530,0.4068228305184951,0.7326577377845495
406,pcoli:hsTPH_N158trunc,pcoli:sfCOMT,7,206,0.128512920448837,0.766977430384714
407,acid_tale:acid_ale2_pH5,acid_tale:gmos_pH7,6,159,0.11322600372939085,0.7932367374572975
408,ros_tale:18_36_750pq,ros_tale:25_111_750pq,0,744,0.0,
409,oxyR:wt_glc,oxyR:glu_ale4,15,278,0.44848131870018504,0.8525886484220484
410,DDB2:PD-005_del-phoB_Fed-batch_15h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,7,94,0.07793759816349988,0.7640206026384131
411,oxyR:oxyR_ale18,oxyR:oxyR_ale18_h2o2,17,232,0.27612871549275075,0.8819816632772088
412,eep:BOP27_nuoB_cydB-appC_A13_F59_I1_R1,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,38,768,0.44740062723984464,0.7592101868641971
413,DDB3:PD-009_del-lsrK_Batch_6h,DDB3:PD-006_del-lsrR_Fed-batch_15h,36,509,0.51044296119741,0.7871533702901305
414,DDB2:PD-004_del-qseB_Batch_6h,DDB2:PD-005_del-qseF_Batch_6h,2,19,0.028365510830744678,0.6950963671127453
415,pcoli:CC1,pcoli:hsTPH,9,255,0.1510662263752105,0.7686887587413156
416,ytf3:wt_pH7_lactate,ytf3:wt_pH55_HCl,2,54,0.12939785239827262,0.723676493128059
417,tcs:del_atoC_LiCl,tcs:del_btsR_lb,66,890,0.7143820947892828,0.9210336667358995
418,cck_pgi:pgi_ale7,cck_pgi:pgi_ale8,2,47,0.027023066118003092,0.81195057010294
419,tcs:wt_etoh,tcs:wt_m9p,77,1688,0.6063930878789647,0.8340467152051052
420,DDB3:PD-009_del-baeR_Batch_12h,DDB3:PD-009_del-tnaA_Batch_6h,9,98,0.20575597601124396,0.7795040399856684
421,DDB2:PD-005_del-phoB_Fed-batch_6h,DDB2:PD-004_del-qseC_Fed-batch_15h,6,84,0.049636672754290734,0.7611222192506641
422,tcs:del_kdpE_01-kcl,tcs:del_rcsB_etoh,83,1816,0.7528785900199939,0.873625052612407
423,eep:BOP27_ndh-cydB-appC_A10_F48_I1_R1,eep:BOP27_nuoB_cydB-appC_A15_F57_I1_R1,22,444,0.17563045392011845,0.7528390452250859
424,hot_tale:hot_ale9_44c,hot_tale:hot_ale16_37c,17,230,0.24250969179884985,0.806143731066295
425,DDB2:PD-004_del-qseC_Fed-batch_15h,DDB2:PD-003_del-qseF_Fed-batch_21h,5,55,0.10321489498023029,0.7666618951264189
426,pcoli:btASMT,pcoli:ssDDC,0,65,0.0,0.7684936353201761
427,eep:BOP27_ndh-cydB-appC_A11_F46_I1_R1,eep:BOP27_ndh-cyoB,27,486,0.48463159930458677,0.7367513471947933
428,eep:BOP27_nuoB_cydB-appC_A15_F57_I1_R1,eep:BOP27_ndh-cyoB,40,1122,0.5258337929874932,0.7286118587423518
429,pcoli:ckDDC,pcoli:hsASMT,8,165,0.2344428157711833,0.7729583390777987
430,oxyR:oxyR_ale18,oxyR:oxyR_ale20,25,409,0.5242547583120694,0.8755759487271073
431,DDB2:PD-004_del-kdpE_Fed-batch_6h,DDB2:PD-005_del-qseF_Fed-batch_15h,9,105,0.10683939233558393,0.7779471143426548
432,pcoli:cvPhhB,pcoli:rnTDC,2,52,0.04654514635024498,0.7655224515887128
433,ros_tale:16_32_750pq,ros_tale:19_91_0pq,0,645,0.0,
434,ytf:delyiaJ,ytf:delydcI_ph5,35,556,0.5856471200866397,0.7932368937517522
435,ros_tale:11_83_0pq,ros_tale:29_119_250pq,0,611,0.0,
436,tcs:del_cusR_CuSO4,tcs:wt_115-kcl,81,1235,0.7008547541352219,0.8938208868989614
437,hot_tale:hot_ale4_37c,hot_tale:hot_ale8_44c,12,289,0.24141810191605761,0.8169686211790239
438,DDB2:PD-003_BW25113_Fed-batch_6h,DDB2:PD-004_del-basS_Fed-batch_15h,17,215,0.18092025100035303,0.7412177879061785
439,ros_tale:1_2_0pq,ros_tale:1_4_0pq,28,483,0.42655581091779526,0.8293644850297816
440,ros_tale:17_104_0pq,ros_tale:25_111_750pq,0,1053,0.0,
441,minicoli:aldA_minE,minicoli:minE-pyr,33,840,0.1859283198114059,0.9076749341872395
442,ros_tale:21_97_0pq,ros_tale:ALE4_250pq,0,1325,0.0,
443,pcoli:RFCnopause,pcoli:rnTDC,27,549,0.45048871550184666,0.7786519880036571
444,ros_tale:1_112_750pq,ros_tale:16_28_250pq,0,848,0.0,
445,minspan:wt_ade,minspan:bw_delnac_glc,19,159,0.39330454891269195,0.7488481870046366
446,ytf3:wt_pH7_lactate,ytf3:dyieP_pH55,1,12,0.06860572352096161,0.6612823577880711
447,ros_tale:7_103_0pq,ros_tale:19_91_0pq,0,548,0.0,
448,ros_tale:7_103_0pq,ros_tale:11_83_250pq,0,568,0.0,
449,ros_tale:1_4_0pq,ros_tale:3_3_750pq,44,798,0.5229589647279353,0.804485901508221
450,pcoli:CNTF_belt,pcoli:ggAANAT,0,44,0.0,0.7796812081454116
451,DDB2:PD-003_BW25113_Fed-batch_21h,DDB2:PD-004_del-qseC_Batch_6h,42,550,0.4531407063370636,0.7609400920606677
452,hot_tale:hot_ale3_mid_37c,hot_tale:hot_ale8_37c,1,52,0.017701569406056272,0.8623704619140263
453,hot_tale:42c_ale3_44c,hot_tale:hot_ale3_mid_44c,22,299,0.2658108731813288,0.747095768420546
454,eep:BOP27_ndh-cydB-appC_A11_F46_I1_R1,eep:BOP27_nuoB_cydB-appC_A13_F59_I1_R1,17,223,0.15779357476808897,0.7635247048054415
455,pcoli:saCOMT_T2A,pcoli:sgAANAT_D63G,0,4,0.0,0.7737069451075254
456,ros_tale:13_87_250pq,ros_tale:21_97_0pq,0,571,0.0,
457,hot_tale:42c_ale3_30c,hot_tale:hot_ale8_37c,3,109,0.05699538846710017,0.8616424101128063
458,DDB2:PD-004_del-basS_Fed-batch_6h,DDB2:PD-005_del-phoB_Fed-batch_15h,8,109,0.08219796160609161,0.7564245915518533
459,ros_tale:9_77_750pq,ros_tale:16_28_250pq,0,1303,0.0,
460,pal:5drib_ale10,pal:tartr_ale26,20,357,0.453448830192148,0.8944015644512463
461,pcoli:hsASMT,pcoli:sgAANAT_D63G,1,27,0.12585833916331357,0.7687063457468092
462,pcoli:hsTPH_N174trunc,pcoli:rnTDC,0,59,0.0,0.7699341837589725
463,oxyR:glu_ale4,oxyR:oxyR_ale20_h2o2,7,217,0.11983013695530642,0.8445269142746272
464,pcoli:btASMT,pcoli:rnPNMT,6,134,0.056028706056186484,0.7887528407742705
465,pcoli:osTDC_K374H,pcoli:rnTDC,13,259,0.22198775343326305,0.7645241827448978
466,DDB3:PD-009_del-arcA_Batch_6h,DDB3:PD-009_del-baeR_Batch_12h,13,226,0.2457349326446081,0.7672753635954583
467,DDB3:PD-006_del-lsrR_Fed-batch_6h,DDB3:PD-009_del-tnaA_Fed-batch_6h,2,10,0.05714257584857407,0.7952156086913598
468,ros_tale:1_4_250pq,ros_tale:3_0_250pq,28,525,0.2818810874340276,0.8478941290975033
469,tcs:del_baeR_lb,tcs:wt_LiCl,57,1044,0.6673696609739637,0.890626026113503
470,pcoli:ocAANAT,pcoli:RFC,0,15,0.0,0.7615156872757108
471,hot_tale:hot_ale3_30c,hot_tale:hot_ale3_37c,7,161,0.15648780232440818,0.8547813097098986
472,eep:BOP27_nuoB-cydB-appC,eep:BOP27_nuoB_cydB-appC_A16_F57_I1_R1,51,1104,0.4918941007400527,0.7320981582680478
473,pcoli:msCOMT,pcoli:pmTPH,0,17,0.0,0.8017791406306901
474,ros_tale:1_0_750pq,ros_tale:2_2_750pq,36,557,0.32845325499063716,0.8041130264979359
475,ros_tale:1_2_250pq,ros_tale:2_2_750pq,27,464,0.27720387252480383,0.8283990708306346
476,oxidative:wt_pq,oxidative:deloxyr_pq,3,44,0.03768476600244708,0.7527546014260137
477,tcs:wt_lb,tcs:wt_LiAcet,58,846,0.5408958317798928,0.8961447710702168
478,acid_tale:low_Mg_ale_pH7,acid_tale:gmos_pH5,11,216,0.35195829803932843,0.7938942189344433
479,DDB3:PD-006_del-baeR_Batch_12h,DDB3:PD-009_del-baeR_Fed-batch_18h,29,336,0.33322927248531975,0.8086889072379269
480,pcoli:hsASMT,pcoli:hsTPH_Ntermtrunc,11,142,0.15756308298446564,0.757668983200859
481,fps:fps_thrA_ale1,fps:fps_serB_ale4,12,227,0.22014588965103044,0.7180673954430865
482,pcoli:ckDDC,pcoli:rnTDC_trunc,13,261,0.22811242027585554,0.7861744428902089
483,quinone:menF_ale5,quinone:menFubiC_ale2,19,229,0.267237794103226,0.820209016833082
484,acid_tale:gmos_pH7,acid_tale:gmos_pH5,2,74,0.011343933250905103,0.8148251734595378
485,pcoli:bpTDC,pcoli:rnTDC,0,31,0.0,0.7710289076935947
486,tcs:del_atoC_m9,tcs:del_btsR_lb,63,863,0.7077048775825074,0.9183807325746014
487,DDB3:PD-006_del-baeR_Batch_12h,DDB3:PD-006_del-lsrR_Fed-batch_6h,35,580,0.47368611236123404,0.794677934995385
488,ros_tale:1_2_0pq,ros_tale:2_0_0pq,26,429,0.29531303992139857,0.8181418551888215
489,pcoli:ocAANAT,pcoli:rnTDC,0,10,0.0,0.7750213960965691
490,pcoli:ocAANAT,pcoli:osTDC_K374L,6,114,0.10504255623306047,0.796495163224533
491,DDB2:PD-003_BW25113_Batch_9h,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,3,24,0.1319557581592683,0.6598024758105
492,pdhr_ale:pdhR-14_46,pdhr_ale:pdhR-16_49,1,56,0.023837273443399254,0.8181816826009569
493,ros_tale:18_24_250pq,ros_tale:ALE4_0pq,0,400,0.0,
494,tcs:del_phoB_m9p,tcs:wt_CuSO4,74,1588,0.569243281968512,0.8010336193635459
495,abx_media:camhb_ctrl,abx_media:rpmi_cef,31,475,0.2624490020856909,0.8184620432104565
496,rpoB:wt_031,rpoB:rpoBE672K_glc,36,628,0.4849857546979075,0.759232547035178
497,ros_tale:21_97_0pq,ros_tale:21_97_250pq,0,174,0.0,
498,ros_tale:18_36_750pq,ros_tale:wt_glc,0,1048,0.0,
499,ros_tale:1_4_0pq,ros_tale:2_2_250pq,48,923,0.45653722557474286,0.7905679106888509
500,eep:BOP27_ndh-cydB-appC_A11_F46_I1_R1,eep:BOP27_nuoB-cyoB,24,474,0.5152650884822486,0.7749454701673049
501,ros_tale:3_76_0pq,ros_tale:13_87_250pq,0,1128,0.0,
502,DDB2:PD-004_del-kdpE_Fed-batch_15h,DDB2:PD-004_del-qseB_Batch_6h,36,500,0.4282933732915619,0.7536915811350028
503,pcoli:RFCnopause,pcoli:rnPNMT,36,726,0.5129981661205665,0.7892699731574597
504,pcoli:RFCctrl,pcoli:ssDDC,29,479,0.42758918745929375,0.7699292150845667
505,hot_tale:42c_ale3_44c,hot_tale:hot_ale9_37c,24,598,0.5248883609564519,0.7846555568664876
506,eep:BOP27_nuoB_cydB-appC_A15_F57_I1_R1,eep:BOP27_nuoB-cyoB_A12_F63_I1_R1,46,1292,0.394987665267867,0.7944020628613166
507,abx_media:rpmi_ctrl,abx_media:m9_cipro,71,1282,0.6894986569697772,0.8599835316072475
508,hot_tale:hot_ale10_30c,hot_tale:wt_glc,0,474,0.0,0.8352800774416311
509,ros_tale:14_27_0pq,ros_tale:16_32_750pq,0,466,0.0,
510,ros_tale:1_1_750pq,ros_tale:3_1_0pq,29,647,0.31932911524760654,0.8137039799233257
511,cck_pgi:pgi_ale1,cck_pgi:pgi_ale2,0,48,0.0,0.8350555214399356
512,ros_tale:29_119_250pq,ros_tale:wt_glc,0,1171,0.0,
513,DDB2:PD-004_del-kdpE_Fed-batch_6h,DDB2:PD-003_del-qseF_Batch_6h,38,527,0.4620558270468539,0.7691424991755547
514,abx_media:camhb_ctrl,abx_media:camhb_mero,0,90,0.0,0.8226865861508486
515,pcoli:osTDC_K374Q,pcoli:rnTDC_trunc,0,145,0.0,0.7786449764143226
516,DDB3:PD-009_del-luxS_Batch_6h,DDB3:PD-006_del-rpoS_Fed-batch_15h,40,477,0.4239748613390626,0.6660936311136214
517,DDB3:PD-006_del-rpoS_Fed-batch_6h,DDB3:PD-009_del-tnaA_Fed-batch_15h,21,355,0.2865953150802769,0.7679874946243698
518,ros_tale:7_103_0pq,ros_tale:9_77_750pq,0,965,0.0,
519,pcoli:hsASMT,pcoli:MBP,12,167,0.16056557302561048,0.7743952471943174
520,DDB2:PD-004_del-basS_Fed-batch_15h,DDB2:PD-003_del-phoB_Fed-batch_21h,6,50,0.09702994526981301,0.741266881695245
521,ros_tale:9_77_250pq,ros_tale:9_77_750pq,0,63,0.0,
522,pcoli:msCOMT,pcoli:RFCnopause,32,669,0.4835518024097457,0.7757342496903425
523,ros_tale:1_112_0pq,ros_tale:14_27_0pq,0,536,0.0,
524,pcoli:BRCA,pcoli:ggTPH,0,48,0.0,0.7467006939173627
525,pcoli:RFCctrl,pcoli:sfCOMT,29,622,0.41038732811537815,0.7672812256676113
526,tcs:del_atoC_LiAcet,tcs:wt_LiCl,3,77,0.08955757637023654,0.8541957655986983
527,ros_tale:1_0_750pq,ros_tale:3_3_250pq,20,356,0.2526679245151654,0.7946124848057436
