Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
p1k_00673	14975853	9964263	26963	1991869	0	0	0	0	29979	0	0	0	0	2370413	575160	17206	66.53552889441423	14975853.0	12983984.0	86.7	1991869.0	13.3	p1k_00673_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14975853.0	0.0	20-151	51.0	19.158064727467185	133.37156721557028	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	15049583	2825786	15049583	2040808002	2026643	2011617441	1.430343323399023	0.0287	0.4761	0.4952		
p1k_00674	13886031	7122902	28585	4757858	0	0	0	0	18363	0	0	0	0	1508099	436179	14045	51.29544936202433	13886031.0	9128173.0	65.74	4757858.0	34.26	p1k_00674_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13886031.0	0.0	20-151	50.0	15.681678951697169	135.53430991188196	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	13939774	2398169	13939774	1906020992	1750672	1888902265	0.8981394786233289	0.0239	0.467	0.509		
p1k_00675	11329259	5700252	387224	3697908	0	0	0	0	16014	0	0	0	0	1186923	329193	11745	50.31442921377294	11329259.0	7631351.0	67.36	3697908.0	32.64	p1k_00675_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11329259.0	0.0	20-151	51.0	16.967612796743847	136.6346351513369	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11377978	1989543	11377978	1573450127	1607843	1554142179	1.2271089924415506	0.0207	0.4534	0.5259		
p1k_00676	16627972	11358987	69805	2216235	0	0	0	0	23419	0	0	0	0	2264444	675943	19139	68.31252181564895	16627972.0	14411737.0	86.67	2216235.0	13.33	p1k_00676_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16627972.0	0.0	20-151	51.0	18.20580966689831	134.03017108761068	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	16707307	2948459	16707307	2269222517	2189961	2243851038	1.1180692422152625	0.0275	0.4569	0.5155		
p1k_00677	14375603	9868121	26608	1870549	0	0	0	0	20670	0	0	0	0	1991525	583470	14660	68.64491875575584	14375603.0	12505054.0	86.99	1870549.0	13.01	p1k_00677_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14375603.0	0.0	20-151	51.0	18.96305004515088	133.45525763336676	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	14437752	2647149	14437752	1956173783	1893230	1930359909	1.3196104673487488	0.0256	0.466	0.5084		
p1k_00678	13432636	7839133	132560	3168882	0	0	0	0	16902	0	0	0	0	1743620	516143	15396	58.35885823154889	13432636.0	10263754.0	76.41	3168882.0	23.59	p1k_00678_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13432636.0	0.0	20-151	50.0	17.794124667437895	137.12297288484552	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	13484592	2166371	13484592	1867303991	1535120	1852603292	0.7872686542123928	0.0258	0.4611	0.5131		
p1k_00679	13460741	7827081	30968	3389500	0	0	0	0	21094	0	0	0	0	1688151	489865	14082	58.14747494212986	13460741.0	10071241.0	74.82	3389500.0	25.18	p1k_00679_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13460741.0	0.0	20-151	50.0	18.30359564333802	134.6280646808374	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	13526864	2444550	13526864	1849679731	1636770	1823537435	1.4133417565140634	0.0266	0.4679	0.5055		
p1k_00680	15769041	9753836	29933	3316955	0	0	0	0	26981	0	0	0	0	1984160	636730	20446	61.85433851050295	15769041.0	12452086.0	78.97	3316955.0	21.03	p1k_00680_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15769041.0	0.0	20-151	50.0	17.638302367780984	134.6510976158918	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	15893314	3040019	15893314	2179441717	2627222	2134975112	2.040275023330665	0.0245	0.4515	0.524		
p1k_00681	17585855	10991628	96286	3472660	0	0	0	0	31268	0	0	0	0	2340817	630831	22365	62.50266478371395	17585855.0	14113195.0	80.25	3472660.0	19.75	p1k_00681_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17585855.0	0.0	20-151	51.0	16.98089812081735	135.15647291530607	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	17643481	3138224	17643481	2421028334	4181381	2387854647	1.3702312581030702	0.0213	0.4622	0.5165		
p1k_00682	15796105	9304244	133416	3524389	0	0	0	0	25825	0	0	0	0	2160407	625922	21902	58.90214074925433	15796105.0	12271716.0	77.69	3524389.0	22.31	p1k_00682_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15796105.0	0.0	20-151	50.0	15.990955417521745	136.72649105586473	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	15848240	2589408	15848240	2184491428	2557813	2166001038	0.8464391191009976	0.0228	0.438	0.5392		
p1k_00683	15382962	9084165	9707	3486452	0	0	0	0	33148	0	0	0	0	2116864	630278	22348	59.05341897093681	15382962.0	11896510.0	77.34	3486452.0	22.66	p1k_00683_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15382962.0	0.0	20-151	49.0	15.673432508855347	136.5551486768283	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	15447274	2674308	15447274	2132198403	2530781	2107500314	1.158339156677438	0.0228	0.4434	0.5338		
p1k_00684	16103402	10830623	638388	636658	0	0	0	0	43831	0	0	0	0	3281738	650731	21433	67.25673866925759	16103402.0	15466744.0	96.05	636658.0	3.95	p1k_00684_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16103402.0	0.0	20-151	52.0	16.83579585627428	134.169336019805	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	16408852	3374859	16408852	2247908367	3216876	2171136959	3.415237432585258	0.022	0.4885	0.4896		
p1k_00685	14670835	10193797	406609	578535	0	0	0	0	41028	0	0	0	0	2838725	588170	23971	69.4834138615832	14670835.0	14092300.0	96.06	578535.0	3.94	p1k_00685_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14670835.0	0.0	20-151	51.0	17.70126700468512	134.80739092219358	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	14717941	2729255	14717941	2019709210	3280185	1985585560	1.6895328214104646					
p1k_00686	15921741	10790931	600276	676167	0	0	0	0	34035	0	0	0	0	3176119	623549	20664	67.77481809307162	15921741.0	15245574.0	95.75	676167.0	4.25	p1k_00686_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15921741.0	0.0	20-151	52.0	17.453430729048172	135.3779861134533	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	15983907	2732286	15983907	2186758958	1842653	2160747292	1.1895076915011316	0.0209	0.4893	0.4898		
p1k_00687	16348252	11126267	363065	692101	0	0	0	0	18533	0	0	0	0	3553843	574536	19907	68.05783884417734	16348252.0	15656151.0	95.77	692101.0	4.23	p1k_00687_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16348252.0	0.0	20-151	52.0	15.799400602068078	139.04240967168846	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	16406351	2667158	16406351	2302325900	1811305	2278503437	1.0347128962063972	0.0153	0.511	0.4737		
p1k_00688	16627429	11317778	296761	662529	0	0	0	0	61868	0	0	0	0	3727268	541569	19656	68.06691521581598	16627429.0	15964900.0	96.02	662529.0	3.98	p1k_00688_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16627429.0	0.0	20-151	52.0	17.23559060230554	133.05118903229115	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	16714660	2943295	16714660	2247110814	2052074	2215815031	1.392712046287184	0.0198	0.5208	0.4593		
p1k_00689	13701130	9012231	453146	591202	0	0	0	0	44302	0	0	0	0	3132173	451874	16202	65.77728260369766	13701130.0	13109928.0	95.69	591202.0	4.31	p1k_00689_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13701130.0	0.0	20-151	52.0	17.72364824019283	134.40659383569093	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	13790168	2577536	13790168	1880703222	1686223	1844961337	1.900453223129534	0.018	0.5218	0.4603		
p1k_00690	14503980	10179642	91726	679746	0	0	0	0	28537	0	0	0	0	2934289	568066	21974	70.18516296906091	14503980.0	13824234.0	95.31	679746.0	4.69	p1k_00690_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14503980.0	0.0	20-151	51.0	16.96672163091701	137.3578189572793	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	14547749	2336628	14547749	2018029961	1636264	2001142219	0.8368429768818482	0.0251	0.502	0.4729		
p1k_00691	14313289	9867555	68048	694506	0	0	0	0	40079	0	0	0	0	3033187	589459	20455	68.93981530031287	14313289.0	13618783.0	95.15	694506.0	4.85	p1k_00691_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14313289.0	0.0	20-151	51.0	17.750251425443246	135.75665900409052	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	14357920	2544496	14357920	1979868908	1878329	1951281591	1.4438994867027832	0.0281	0.5001	0.4718		
p1k_00692	14530169	9251628	215959	2479561	0	0	0	0	20372	0	0	0	0	1943255	600156	19238	63.67185405758185	14530169.0	12050608.0	82.94	2479561.0	17.06	p1k_00692_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14530169.0	0.0	20-151	51.0	16.79244582408859	136.5649631466778	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	14576411	2454200	14576411	2007162231	1770066	1990349638	0.8376300002229365	0.0277	0.4462	0.5261		
p1k_00693	13403823	8602831	130792	2302450	0	0	0	0	26648	0	0	0	0	1773919	550598	16585	64.18192033720528	13403823.0	11101373.0	82.82	2302450.0	17.18	p1k_00693_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13403823.0	0.0	20-151	51.0	17.788282113140372	135.5584065829577	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	13481933	2428090	13481933	1848583336	1665406	1825108002	1.2699094243052291	0.0247	0.4493	0.526		
p1k_00694	15866151	9172003	64915	4062920	0	0	0	0	24587	0	0	0	0	1926873	596933	17920	57.8086203768009	15866151.0	11803231.0	74.39	4062920.0	25.61	p1k_00694_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15866151.0	0.0	20-151	50.0	17.554919027375117	135.13308527064945	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	15921202	2619616	15921202	2175263594	2161684	2155649816	0.90167362034194	0.0233	0.4651	0.5117		
p1k_00695	17817903	10174699	45447	4667316	0	0	0	0	30605	0	0	0	0	2222608	657235	19993	57.10379610889116	17817903.0	13150587.0	73.81	4667316.0	26.19	p1k_00695_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17817903.0	0.0	20-151	50.0	16.47054267479137	134.6647660501912	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	17892033	3136648	17892033	2444953293	2436975	2414788917	1.2337403780416512	0.0239	0.4704	0.5057		
p1k_00696	17150046	7906294	10108	6537890	0	0	0	0	22531	0	0	0	0	2140953	516191	16079	46.10071599807954	17150046.0	10612156.0	61.88	6537890.0	38.12	p1k_00696_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17150046.0	0.0	20-151	50.0	14.465018926042692	135.5017496162984	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	17218582	2916609	17218582	2355914151	2238894	2332513526	0.9932715498171818	0.0259	0.4969	0.4772		
p1k_00697	16699910	7296183	30332	6871017	0	0	0	0	12840	0	0	0	0	2006117	468581	14840	43.68995401771627	16699910.0	9828893.0	58.86	6871017.0	41.14	p1k_00697_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16699910.0	0.0	20-151	50.0	13.459756151934728	136.9832904488707	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	16750994	2825845	16750994	2317720991	2100549	2294680080	0.9941192701567934	0.0241	0.5041	0.4718		
p1k_00698	15495485	8316688	10598	4554018	0	0	0	0	26163	0	0	0	0	2010232	556649	21137	53.67168565553128	15495485.0	10941467.0	70.61	4554018.0	29.39	p1k_00698_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15495485.0	0.0	20-151	51.0	15.363590124067944	137.62093764732114	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	15547597	2749365	15547597	2164217607	3110878	2139674242	1.1340525518606042	0.0218	0.4657	0.5125		
p1k_00699	16481999	8688468	52109	4971366	0	0	0	0	28772	0	0	0	0	2133150	587398	20736	52.71489216811626	16481999.0	11510633.0	69.84	4971366.0	30.16	p1k_00699_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16481999.0	0.0	20-151	51.0	14.782191561054178	137.13468141819448	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	16561950	2821402	16561950	2291026211	2494056	2270745047	0.885243647699149	0.0224	0.4639	0.5137		
p1k_00700	16084468	10153794	56918	2924735	0	0	0	0	28237	0	0	0	0	2177755	722271	20758	63.12794430005394	16084468.0	13159733.0	81.82	2924735.0	18.18	p1k_00700_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16084468.0	0.0	20-151	52.0	17.907713512207973	135.79856822121815	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	16258939	2904845	16258939	2245064700	2792834	2199233827	2.041405443682759	0.0269	0.4436	0.5295		
p1k_00701	15144343	9505821	111799	2780885	0	0	0	0	28472	0	0	0	0	2033283	665309	18774	62.768130647859735	15144343.0	12363458.0	81.64	2780885.0	18.36	p1k_00701_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15144343.0	0.0	20-151	52.0	18.481636414148177	134.59761681308987	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	15206492	2613487	15206492	2078493064	2663438	2049299431	1.404557633876232	0.0282	0.4387	0.5331		
p1k_00702	16539126	11033219	27069	2295518	0	0	0	0	32582	0	0	0	0	2409678	716313	24747	66.70980679390193	16539126.0	14243608.0	86.12	2295518.0	13.88	p1k_00702_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16539126.0	0.0	20-151	51.0	16.88026710335238	136.47924182934457	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	16588806	2713071	16588806	2282957948	2408734	2263111929	0.8693116321913084	0.0223	0.4499	0.5278		
p1k_00703	11125611	7049327	15678	1700092	0	0	0	0	21267	0	0	0	0	1862584	460288	16375	63.36125719297574	11125611.0	9425519.0	84.72	1700092.0	15.28	p1k_00703_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11125611.0	0.0	20-151	51.0	19.433737108789263	135.75952601614418	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	11159740	1970022	11159740	1534491108	1766624	1514546738	1.299738388578528	0.0617	0.4375	0.5007		
p1k_00704	14078829	9440411	17272	1978481	0	0	0	0	29199	0	0	0	0	2004334	589053	20079	67.05395029657652	14078829.0	12100348.0	85.95	1978481.0	14.05	p1k_00704_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14078829.0	0.0	20-151	51.0	19.149922437981964	135.60517852727668	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	14150736	2406004	14150736	1942753420	1967589	1923225597	1.0051621991225217	0.022	0.4735	0.5045		
p1k_00705	15332947	10325200	36039	2110588	0	0	0	0	21515	0	0	0	0	2214597	603373	21635	67.3399575437129	15332947.0	13222359.0	86.23	2110588.0	13.77	p1k_00705_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15332947.0	0.0	20-151	51.0	17.658317743253257	136.4894059178578	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	15394282	2602641	15394282	2128331729	2022724	2106398912	1.0305168457130116	0.0198	0.4768	0.5034		
p1k_00706	13660446	8160212	17535	2928287	0	0	0	0	28055	0	0	0	0	1976301	532253	17803	59.73605839809329	13660446.0	10732159.0	78.56	2928287.0	21.44	p1k_00706_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13660446.0	0.0	20-151	51.0	17.19449105978597	136.73903758339955	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	13705563	2383569	13705563	1896296390	2252893	1873427696	1.2059662255645596	0.0224	0.4788	0.4988		
p1k_00707	14107755	8367266	13128	3181038	0	0	0	0	29553	0	0	0	0	1940874	555853	20043	59.30969172628813	14107755.0	10926717.0	77.45	3181038.0	22.55	p1k_00707_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14107755.0	0.0	20-151	51.0	15.661314383911302	138.36414532290928	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	14161029	2399745	14161029	1982768579	2249634	1957432010	1.2778379316853197	0.0212	0.479	0.4997		
p1k_00708	15525457	11201279	293775	451175	0	0	0	0	36221	0	0	0	0	2959121	564385	19501	72.14782147797646	15525457.0	15074282.0	97.09	451175.0	2.91	p1k_00708_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15525457.0	0.0	20-151	52.0	18.59604998106281	136.46429506068645	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	15591229	2604250	15591229	2146555941	1786260	2122658856	1.1132756684117555	0.0233	0.4896	0.4871		
p1k_00709	15980634	11992034	141885	452683	0	0	0	0	37658	0	0	0	0	2674513	660413	21448	75.04104029915209	15980634.0	15527951.0	97.17	452683.0	2.83	p1k_00709_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15980634.0	0.0	20-151	52.0	18.44780251445446	136.96986665234934	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	16099726	2818482	16099726	2230257158	1868221	2194735501	1.5927157490598225	0.0227	0.4759	0.5014		
p1k_00710	8836714	6201985	556432	325755	0	0	0	0	56180	0	0	0	0	1314961	295607	85794	70.1842902237189	8836714.0	8510959.0	96.31	325755.0	3.69	p1k_00710_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8836714.0	0.0	20-76	52.0	25.61680319692664	74.5476193978893	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	8972134	870537	8972134	673089798	406908	663291835	1.4556695152880623	0.0908	0.3874	0.5218		
p1k_00711	7755905	6272206	29362	65151	0	0	0	0	0	0	0	0	0	1158811	226356	4019	80.8700725447256	7755905.0	7690754.0	99.16	65151.0	0.84	p1k_00711_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7755905.0	0.0	20-50	52.0	24.66994194653304	49.50858333102327	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	7761062	2330346	7761062	388053100	953713	384004618	1.04328041703571			0.5288	0.0291	0.4421
p1k_00712	6941752	5653481	1663	26372	0	0	0	0	0	0	0	0	0	1043053	213496	3687	81.44170232529194	6941752.0	6915380.0	99.62	26372.0	0.38	p1k_00712_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6941752.0	0.0	20-50	52.0	23.37059150188457	49.51762797057573	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	6945954	2071361	6945954	347297700	795602	343755758	1.019857603433596			0.5299	0.0251	0.445
p1k_00713	5352874	4419318	2770	20528	0	0	0	0	0	0	0	0	0	742970	164443	2845	82.5597239912615	5352874.0	5332346.0	99.62	20528.0	0.38	p1k_00713_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5352874.0	0.0	20-50	52.0	26.11065189405214	49.51519520168044	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	5356195	1600258	5356195	267809750	620862	265062540	1.0258065660417517			0.5328	0.0254	0.4418
p1k_00714	7322226	5970785	5069	28915	0	0	0	0	0	0	0	0	0	1080427	232997	4033	81.54330390785535	7322226.0	7293311.0	99.61	28915.0	0.39	p1k_00714_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7322226.0	0.0	20-50	52.0	23.087632728599637	49.5159192027124	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	7326692	2185265	7326692	366334600	856471	362585139	1.0235071980642834			0.5305	0.0255	0.4441
p1k_00715	6619552	5431309	3509	26235	0	0	0	0	0	0	0	0	0	936061	218638	3800	82.04949519242389	6619552.0	6593317.0	99.6	26235.0	0.4	p1k_00715_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6619552.0	0.0	20-50	52.0	23.01142963366441	49.51756961800436	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	6623440	1989959	6623440	331172000	739902	327799740	1.0182805309627625			0.5304	0.0255	0.4441
p1k_00716	9615447	6810805	1818	89935	0	0	0	0	0	0	0	0	0	2482234	225893	4762	70.83191244255207	9615447.0	9525512.0	99.06	89935.0	0.94	p1k_00716_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9615447.0	0.0	20-50	52.0	22.208454085960582	49.51199855815335	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	9621441	2880480	9621441	481072050	1216667	476104645	1.0325698614168086			0.4669	0.0285	0.5046
p1k_00717	9414616	6064639	534887	462926	0	0	0	0	54806	0	0	0	0	1961824	229586	105948	64.41727416179268	9414616.0	8951690.0	95.08	462926.0	4.92	p1k_00717_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9414616.0	0.0	21-76	52.0	23.6304816146706	74.8177597471846	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	9513287	929922	9513287	714983536	328512	708002821	0.9763462581325788	0.0687	0.4379	0.4934		
p1k_00718	8201807	3567062	3520600	435361	0	0	0	0	74426	0	0	0	0	388198	167396	48764	43.49117212828831	8201807.0	7766446.0	94.69	435361.0	5.31	p1k_00718_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8201807.0	0.0	20-76	53.0	20.470881233580798	74.34862317535635	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8374952	981839	8374952	625782423	535044	613299128	1.9948299187048275	0.2963	0.2566	0.4471		
p1k_00719	8327226	6931601	2646	74575	0	0	0	0	0	0	0	0	0	1062946	250681	4777	83.24021709030114	8327226.0	8252651.0	99.1	74575.0	0.9	p1k_00719_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8327226.0	0.0	20-50	52.0	25.207366589754063	49.50800530692934	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8332501	2489547	8332501	416625050	1036057	412285326	1.0416377987833425			0.5331	0.027	0.44
p1k_00720	9009414	31284	3668370	859929	0	0	0	0	27719	0	0	0	0	4405020	16760	332	0.347236790317328	9009414.0	8149485.0	90.46	859929.0	9.54	p1k_00720_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9009414.0	0.0	20-76	53.0	20.60757702727119	75.145793499999	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	9033164	859625	9033164	682613640	2339290	678983256	0.5318358420145253	0.4545	0.1599	0.3857		
p1k_00721	7268674	5931328	2381	69934	0	0	0	0	0	0	0	0	0	1049699	209823	5509	81.60123841019697	7268674.0	7198740.0	99.04	69934.0	0.96	p1k_00721_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7268674.0	0.0	20-50	52.0	26.805183862141	49.51105634947997	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	7273425	2174986	7273425	363671250	898858	359899267	1.037195819026112			0.5213	0.0275	0.4512
p1k_00722	8709752	6341482	404979	239851	0	0	0	0	84685	0	0	0	0	1253173	313422	72160	72.8089846875089	8709752.0	8469901.0	97.25	239851.0	2.75	p1k_00722_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8709752.0	0.0	20-76	52.0	22.09469870517705	74.41644124884382	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8814457	1216011	8814457	658992741	1874308	649547812	1.4332371834123132	0.0859	0.4051	0.509		
